x,Y_H2O,Y_H2,Y_O2,Y_H,Y_OH,Y_HO2,rho,u,T,Y_H2O2,Y_AR,Y_N2,Y_O,p
0.05356608478803,0.08559038082682,0.00205024993363,0.01249854521721,0.00054128175197,0.01018176058805,2.44323796e-06,0.3035707813264,84.03630015404642,2630.8865490766298,1.36241187e-06,0.88587222459794,0.0,0.00326175143456,197040.39233286213
0.05386533665835,0.0856085847176,0.00204897392939,0.01251768656801,0.000541310469,0.01017864228109,2.44139917e-06,0.30377635041274,84.33360877855124,2629.7186662998715,1.36247108e-06,0.88583740263427,0.0,0.00326359553038,197086.72245785195
0.05416458852868,0.08563393348557,0.00204730583667,0.01253559980419,0.0005412357056,0.01017098573801,2.43664628e-06,0.30404409886309,84.63991097224799,2628.041758888074,1.36205257e-06,0.88580292562578,0.0,0.00326421510534,197133.25591046823
0.054463840399,0.08565381961698,0.00204585178179,0.01255156876279,0.00054120699414,0.0101638087815,2.43253205e-06,0.30430500799536,84.9638503745734,2626.490149407136,1.3616433e-06,0.88577507726649,0.0,0.00326487262097,197184.43857662808
0.05476309226933,0.08565624317978,0.00204533256953,0.01256340415878,0.00054140115823,0.01015876995352,1.27303747e-06,0.3045218972808,85.30856037880717,2625.420922524828,0.0,0.88576750514473,0.0,0.00326607079797,197244.26711100576
0.05506234413965,0.08563705618238,0.00204646859098,0.01256464703772,0.00054217251716,0.0101571677649,1.29790744e-06,0.30469749948626,85.66903899029076,2624.6454009462104,0.0,0.88578239604054,0.0,0.00326879395888,197304.70920958943
0.05536159600998,0.08561505398482,0.00204867942041,0.01256380454855,0.00054331173549,0.01015770329976,1.30410639e-06,0.30485326047827,86.0352216379676,2623.9587720740806,0.0,0.88579747017392,0.0,0.00327267273066,197364.77256101984
0.0556608478803,0.08559467787868,0.00205122248903,0.01256190748408,0.00054461536136,0.01016015027404,2.44618499e-06,0.3049966995825,86.3990747609314,2623.262318179916,1.35896446e-06,0.88580624152714,0.0,0.00327737983623,197419.24869203556
0.05596009975062,0.08556834718242,0.00205385264312,0.01256873298138,0.00054597240175,0.01016658891723,1.29363945e-06,0.30508641887891,86.75752605120965,2623.04541809115,0.0,0.885811449184,0.0,0.00328376305064,197475.7947888814
0.05625935162095,0.08549839256929,0.00205645846729,0.01258594919642,0.00054770717771,0.01018394536572,1.30297432e-06,0.30507432885237,87.11181909309164,2623.6523963614272,0.0,0.88583091184125,0.0,0.00329533240799,197526.3049103472
0.05655860349127,0.08538201202579,0.00205981319101,0.01260731742914,0.00055005568249,0.01020748380912,1.29104143e-06,0.30501518017057,87.46293132846964,2624.6401857370593,0.0,0.88588085251176,0.0,0.00331117430926,197574.51169884027
0.0568578553616,0.08527711777169,0.00206369885589,0.01262135544489,0.00055246030662,0.01022707954182,1.28256436e-06,0.30498845147754,87.8089816539583,2625.28934140447,0.0,0.88593159247781,0.0,0.00332541303692,197620.9795872288
0.05715710723192,0.0852400097599,0.00206602903222,0.01262245446447,0.00055369560891,0.01023242392914,1.28282089e-06,0.30505650467354,88.14555412530312,2625.1527596160777,0.0,0.8859532003354,0.0,0.00333090404909,197665.13991711897
0.05745635910224,0.08526566448644,0.00206580743182,0.01261736453434,0.00055383745497,0.01021690771838,2.47925145e-06,0.30536043213823,88.46905093337563,2622.9993520082608,1.35721213e-06,0.88594858951654,0.0,0.00332799239392,197700.92391784585
0.05775561097257,0.08532039637283,0.00206482224379,0.01261346664551,0.00055380952873,0.01018796944064,2.42903174e-06,0.30584789921997,88.7836842089364,2619.2291616866496,1.35445719e-06,0.88593373592142,0.0,0.00332201635814,197731.58282026715
0.05805486284289,0.08537508896129,0.00206386962341,0.01261518090384,0.00055384777344,0.01016052717558,1.37948548e-06,0.30631514529098,89.08379837775875,2615.549479930711,0.0,0.88591304808295,0.0,0.00331705799402,197756.31028618568
