x,u,Y_OH,Y_HO2,rho,Y_O2,p,Y_N2,Y_H2O,Y_H2,Y_H,Y_AR,Y_H2O2,T,Y_O
0.03531172069825,45.18931872466141,0.01061418302681,3.48528773e-06,0.35179198720868,0.01557428148961,213863.77031845413,0.0,0.0798516183341,0.0023460266657,0.00086283381357,0.88584475146867,0.0,2433.7060041574096,0.00490281991381
0.03561097256858,48.04281779740437,0.01062358499452,3.48365693e-06,0.35220654453824,0.01557654833588,214094.37634416905,0.0,0.0798277485927,0.00234747866483,0.00086407059716,0.88584570289537,0.0,2433.316430531592,0.00491138226261
0.0359102244389,52.57248762973569,0.0106120526106,3.52001732e-06,0.35201137173859,0.01558750645543,213751.2226300217,0.0,0.07981942750438,0.00234783342033,0.0008660762386,0.88584475466551,0.0,2430.616737438295,0.00491882908782
0.03620947630923,57.21891778312438,0.01061102860319,3.53915902e-06,0.3519835842295,0.01560658644199,213655.7718894859,0.0,0.07979839515888,0.00234906735919,0.00086828677795,0.88583390334204,0.0,2429.5169199049965,0.00492919315774
0.03650872817955,58.12290392735309,0.01064905449239,3.48656699e-06,0.3531470876643,0.01562350401844,214726.5506387632,0.0,0.07974336016272,0.00235305809116,0.00086984316225,0.88581363128421,0.0,2433.3525538633926,0.00494406222184
0.03680798004988,57.78593302099753,0.0107065058567,3.40431472e-06,0.35468933374739,0.01563969434413,216195.83351650112,0.0,0.0796654142411,0.00235830518238,0.00087150809139,0.88579085234801,0.0,2438.984418209704,0.00496431562159
0.0371072319202,58.57769536277689,0.01077432157237,3.31307137e-06,0.35594121063696,0.01565789898437,217516.03687399297,0.0,0.07956063062763,0.0023641767282,0.00087375079449,0.88577503616283,0.0,2444.829724615813,0.00499087205872
0.03740648379052,62.44881048228,0.01081370213257,3.28967027e-06,0.35559783154571,0.01568339456033,217476.69596120785,0.0,0.07947258141691,0.00236837392539,0.00087731331512,0.88576239200737,0.0,2446.318393382348,0.00501895297205
0.03770573566085,67.82664995068026,0.01082484882256,4.02104604e-06,0.35490905145264,0.0157079405443,216977.53688018996,0.0,0.07941357416561,0.00237111388128,0.00088110423212,0.88575548730527,1.56875313e-06,2445.0721774543854,0.00504034124969
0.03800498753117,71.78912173197872,0.01083994386613,4.01100531e-06,0.35515454550858,0.01572728472517,217229.0491090638,0.0,0.07934775817029,0.00237475558029,0.0008844059121,0.88576254973311,1.57016427e-06,2445.8740975675546,0.00505772084332
0.0383042394015,71.6249028581453,0.01089055040189,3.21268516e-06,0.35650100224257,0.01573415587451,218549.0855616939,0.0,0.07923813072308,0.00238132643712,0.00088699993225,0.88578740425882,0.0,2451.0565650478216,0.00507821968717
0.03860349127182,70.66097224169035,0.01095766318348,4.07324558e-06,0.35839498378811,0.01573003766745,220362.0385621962,0.0,0.07911397065892,0.00238859585179,0.00088933492513,0.88581395267977,1.57221576e-06,2457.9182160736877,0.00510079957211
0.03890274314214,72.47671086551988,0.01100543634789,4.07019045e-06,0.35966999707125,0.01573058644686,221491.34133557545,0.0,0.07901021896163,0.00239427251313,0.0008919805486,0.88583906914052,1.57338707e-06,2461.3875801237673,0.00512279246386
0.03920199501247,77.54635326344463,0.01101747921817,3.04284385e-06,0.35925831204442,0.01574683807337,221151.46243406495,0.0,0.07892668375801,0.00239832723977,0.00089649443233,0.88586411612717,0.0,2460.0096857912313,0.00514701830733
0.03950124688279,84.0281406717394,0.01102610436148,3.09750707e-06,0.35838345037929,0.01577254635623,220493.21215879216,0.0,0.07884300210752,0.00240267490749,0.00090177880783,0.88587746221981,0.0,2458.1811225494894,0.00517333373257
0.03980049875312,87.83206574989,0.01104941487054,4.12890521e-06,0.35903566590478,0.01579787617953,221060.64576810543,0.0,0.07874638192145,0.00240728152631,0.00090593369473,0.88589096304635,1.57401176e-06,2459.6138892404474,0.00519644584411
0.04009975062344,87.22708809526627,0.01109439510859,2.9728423e-06,0.36108430660342,0.01582119110469,222742.1427615079,0.0,0.07864101914965,0.00241227710585,0.00090840029848,0.88590187524913,0.0,2463.938697837882,0.00521786914131
0.04039900249377,85.74216284661124,0.01115489976185,2.88046456e-06,0.36384256994682,0.01584141389365,224998.99292438696,0.0,0.0785361955066,0.00241734854072,0.00091030811926,0.88589570080066,0.0,2469.7005877818374,0.0052412529127
0.04069825436409,87.03584179431924,0.01121379669554,2.79156004e-06,0.36586465783956,0.01586313480593,226664.6496317333,0.0,0.07842482089712,0.00242251633533,0.00091314711173,0.88588961385838,0.0,2473.822857697127,0.00527017873594
