x,p,T,u,Y_O2,Y_O,Y_AR,Y_N2,Y_H,rho,Y_H2O,Y_OH,Y_H2O2,Y_H2,Y_HO2
0.04613466334165,30545.422139280472,860.9289170302451,-403.7909655500511,0.10136207984997,2.106e-09,0.88586543335023,0.0,1.65093e-09,0.13470748427143,3.394832e-08,4.7627e-10,8.327e-11,0.01277242146511,2.706992e-08
0.04638403990025,30545.544856890265,860.9294952239327,-403.785244497633,0.10136207679046,2.22764e-09,0.88586543335023,0.0,1.74436e-09,0.13470793510156,3.606884e-08,5.0355e-10,8.704e-11,0.01277242110023,2.812765e-08
0.04663341645885,30545.761081768134,860.9317383748489,-403.7792540578672,0.10136207358835,2.35569e-09,0.88586543335023,0.0,1.84254e-09,0.13470853779541,3.83013e-08,5.3224e-10,9.092e-11,0.01277242071688,2.922186e-08
0.04688279301746,30545.50846392748,860.9296355864172,-403.7803455461825,0.10136207023694,2.49047e-09,0.88586543335023,0.0,1.94569e-09,0.13470775286953,4.065108e-08,5.6242e-10,9.492e-11,0.01277242031417,3.035408e-08
0.04713216957606,30545.041610857712,860.9256908369449,-403.78517021042495,0.10136206672924,2.63234e-09,0.88586543335023,0.0,2.05406e-09,0.13470631135601,4.312388e-08,5.9416e-10,9.904e-11,0.01277241989116,3.152588e-08
0.04738154613466,30544.793889367025,860.9238609142714,-403.78746245753166,0.10136206305787,2.78168e-09,0.88586543335023,0.0,2.16792e-09,0.13470550532874,4.572568e-08,6.2755e-10,1.0327e-10,0.01277241944687,3.273892e-08
0.04763092269327,30544.635979062394,860.9229801496725,-403.7894144003902,0.10136205921511,2.93888e-09,0.88586543335023,0.0,2.28753e-09,0.13470494686962,4.846276e-08,6.6267e-10,1.0763e-10,0.01277241898027,3.399492e-08
0.04788029925187,30544.55251180041,860.9222203536706,-403.7943239164955,0.10136205519294,3.10436e-09,0.88586543335023,0.0,2.41317e-09,0.13470469778945,5.13416e-08,6.9961e-10,1.1212e-10,0.01277241849028,3.529569e-08
0.04812967581047,30544.418080603547,860.920520804916,-403.7992882455624,0.10136205098293,3.27855e-09,0.88586543335023,0.0,2.54515e-09,0.13470437099709,5.436909e-08,7.3847e-10,1.1673e-10,0.01277241797578,3.664306e-08
0.04837905236908,30544.461182632334,860.9221968403417,-403.79955777376034,0.10136204657616,3.46194e-09,0.88586543335023,0.0,2.68379e-09,0.13470429898979,5.755255e-08,7.7935e-10,1.2149e-10,0.01277241743556,3.803894e-08
0.04862842892768,30544.81771302617,860.926503946711,-403.79509576270385,0.10136204196329,3.655e-09,0.88586543335023,0.0,2.82941e-09,0.13470519756603,6.089963e-08,8.2235e-10,1.2638e-10,0.01277241686836,3.948535e-08
0.04887780548628,30545.257768003106,860.93164804992,-403.7925920692932,0.10136203713467,3.85826e-09,0.88586543335023,0.0,2.98238e-09,0.13470633352717,6.441818e-08,8.6757e-10,1.3141e-10,0.01277241627289,4.098441e-08
0.04912718204489,30545.665759990115,860.9356736399575,-403.7920701801572,0.10136203208028,4.07225e-09,0.88586543335023,0.0,3.14303e-09,0.13470750309256,6.811639e-08,9.1514e-10,1.3659e-10,0.0127724156478,4.25383e-08
0.04937655860349,30545.97526809016,860.937180020432,-403.78789476452386,0.10136202678947,4.29754e-09,0.88586543335023,0.0,3.31176e-09,0.13470863251202,7.200304e-08,9.6516e-10,1.4193e-10,0.01277241499165,4.414923e-08
