t,[HO2],Y_H2O2,Y_AR,Y_H,Y_H2O,[O2],Y_HO2,Y_H2,[O],Y_O2,[H2O],[AR],[OH],Y_O,[H],[H2],rho,[N2],Y_OH,[H2O2],Y_N2
4.9699999999999995e-05,2.017844000487874e-08,2.114695e-08,0.98117240081936,1.831180006e-05,0.00038236156905,0.0001484531489512014,2.28464499e-06,0.00204316552301,7.79196725352463e-07,0.01629485460937,6.18730788044836e-06,0.007159625370138709,7.513875013695519e-07,4.276398797e-05,5.295808399434821e-06,0.0002954437330775442,0.2915155718793,0.0,4.383589924e-05,1.8123905517589708e-10,0.0
4.98e-05,2.0212515866494517e-08,2.117492e-08,0.98117240081936,1.86448815e-05,0.0003893520057,0.00014838254823994453,2.28850313e-06,0.00204200265291,7.935055881781889e-07,0.01628710517237,6.300425900859726e-06,0.007159625370138709,7.650934094613891e-07,4.354928906e-05,5.392136203466549e-06,0.0002952755809236639,0.2915155718793,0.0,4.463550105e-05,1.8147877089723134e-10,0.0
4.99e-05,2.0244943374744855e-08,2.120096e-08,0.98117240081936,1.898379644e-05,0.00039646547769,0.0001483107056561349,2.29217464e-06,0.0020408193553,8.08070164950585e-07,0.01627921942211,6.415534857574255e-06,0.007159625370138709,7.790397418800607e-07,4.434862428e-05,5.49015106710994e-06,0.00029510447493185705,0.2915155718793,0.0,4.54491292e-05,1.8170194563386145e-10,0.0
4.9999999999999996e-05,2.0275747966363883e-08,2.122513e-08,0.98117240081936,1.93286387e-05,0.00040370397762,0.00014823760095757907,2.2956624e-06,0.00203961529987,8.22894764174691e-07,0.01627119513672,6.532666994495832e-06,0.007159625370138709,7.932303795005376e-07,4.516223009e-05,5.589880123292528e-06,0.0002949303673389747,0.2915155718793,0.0,4.62770101e-05,1.8190909361329118e-10,0.0
5.01e-05,2.030495640291565e-08,2.124749e-08,0.98117240081936,1.967950331e-05,0.00041106952413,0.00014816321363287052,2.29896944e-06,0.00203839015199,8.379837568531029e-07,0.01626303006478,6.651854976903062e-06,0.007159625370138709,8.076692539349042e-07,4.599034638e-05,5.6913508548762175e-06,0.0002947532097571915,0.2915155718793,0.0,4.711937312e-05,1.8210072906302426e-10,0.0
5.02e-05,2.0332597035760085e-08,2.126808e-08,0.98117240081936,2.003648651e-05,0.00041856416204,0.00014808752290002277,2.30209897e-06,0.00203714357273,8.533415773970173e-07,0.01625472192517,6.7731318937147145e-06,0.007159625370138709,8.223603482179956e-07,4.683321652e-05,5.794591094657272e-06,0.000294572953176898,0.2915155718793,0.0,4.797645063e-05,1.8227719480139655e-10,0.0
5.0299999999999996e-05,2.035869927612104e-08,2.128697e-08,0.98117240081936,2.039968573e-05,0.00042618996243,0.0001480105077054675,2.30505432e-06,0.00203587521883,8.68972724172856e-07,0.01624626840696,6.896531258784281e-06,0.007159625370138709,8.373076969788063e-07,4.769108739e-05,5.8996290195822874e-06,0.0002943895479623623,0.2915155718793,0.0,4.884847801e-05,1.8243909076049574e-10,0.0
5.04e-05,2.038329377173026e-08,2.130423e-08,0.98117240081936,2.076919962e-05,0.00043394902278,0.00014793214672314327,2.30783896e-06,0.00203458474268,8.848817602311012e-07,0.01623766716931,7.022087013165421e-06,0.007159625370138709,8.525153864404903e-07,4.856420942e-05,6.006493159424246e-06,0.0002942029438488386,0.2915155718793,0.0,4.973569365e-05,1.8258701687240955e-10,0.0
5.05e-05,2.040641240682742e-08,2.131992e-08,0.98117240081936,2.114512803e-05,0.00044184346698,0.00014785241835322039,2.3104565e-06,0.00203327179232,9.01073313488504e-07,0.01622891584133,7.149833525273788e-06,0.007159625370138709,8.67987554420361e-07,4.94528366e-05,6.115212390998479e-06,0.0002940130899425665,0.2915155718793,0.0,5.063833895e-05,1.8272148736464177e-10,0.0
5.06e-05,2.0428087948872126e-08,2.133414e-08,0.98117240081936,2.152757203e-05,0.00044987544548,0.00014777130072173608,2.31291065e-06,0.00203193601143,9.175520772747106e-07,0.01622001202204,7.279805593314296e-06,0.007159625370138709,8.837283910155284e-07,5.035722651e-05,6.2258159439467e-06,0.0002938199347193255,0.2915155718793,0.0,5.155665836e-05,1.8284335928303194e-10,0.0
5.07e-05,2.0448354048543917e-08,2.134695e-08,0.98117240081936,2.19166339e-05,0.00045804713529,0.00014768877167968382,2.31520522e-06,0.00203057703933,9.343228106966788e-07,0.01621095328027,7.412038445281123e-06,0.007159625370138709,8.997421379172617e-07,5.127764034e-05,6.338333397844993e-06,0.000293623426024435,0.2915155718793,0.0,5.249089934e-05,1.8295314685508386e-10,0.0
5.0799999999999995e-05,2.046724506309828e-08,2.135844e-08,0.98117240081936,2.231241714e-05,0.00046636074006,0.00014760480880237535,2.3173441e-06,0.00202919451094,9.513903399141384e-07,0.01620173715459,7.54656774025226e-06,0.007159625370138709,9.160330894394447e-07,5.221434296e-05,6.452794685095829e-06,0.00029342351106696957,0.2915155718793,0.0,5.344131242e-05,1.8305162142205314e-10,0.0
5.09e-05,2.048479623301063e-08,2.13687e-08,0.98117240081936,2.271502644e-05,0.00047481849011,0.00014751938938925858,2.31933128e-06,0.00202778805681,9.68759557410758e-07,0.01619236115329,7.68342956887496e-06,0.007159625370138709,9.326055913187117e-07,5.316760288e-05,6.5692300822520035e-06,0.000293220136424098,0.2915155718793,0.0,5.440815113e-05,1.8313955432519545e-10,0.0
5.1e-05,2.0501043240366364e-08,2.137782e-08,0.98117240081936,2.312456772e-05,0.00048342264242,0.00014743249046337092,2.3211708e-06,0.00202635730313,9.86435423451812e-07,0.01618282275432,7.82266045320392e-06,0.007159625370138709,9.494640424285391e-07,5.413769233e-05,6.687670221584723e-06,0.0002930132480425288,0.2915155718793,0.0,5.53916721e-05,1.8321771690576635e-10,0.0
5.1099999999999995e-05,2.051602238550483e-08,2.13859e-08,0.98117240081936,2.35411481e-05,0.00049217548069,0.00014734408877124832,2.32286677e-06,0.0020249018717,1.004422965901974e-06,0.01617311940528,7.964297347672203e-06,0.007159625370138709,9.66612892722335e-07,5.512488725e-05,6.8081460824075365e-06,0.0002928027912341718,0.2915155718793,0.0,5.639213494e-05,1.8328696620960551e-10,0.0
5.12e-05,2.0529770057087362e-08,2.139304e-08,0.98117240081936,2.396487591e-05,0.0005010793153,0.00014725416078319826,2.32442331e-06,0.00202342137993,1.022727281136358e-06,0.01616324852345,8.108377638443939e-06,0.007159625370138709,9.840566451189412e-07,5.612946734e-05,6.9306889939683626e-06,0.000292588710676139,0.2915155718793,0.0,5.740980235e-05,1.8334815928255249e-10,0.0
5.13e-05,2.0542323262029252e-08,2.139936e-08,0.98117240081936,2.439586067e-05,0.00051013648328,0.00014716268269293568,2.32584461e-06,0.0020219154409,1.0413535336761023e-06,0.01615320749575,8.254939142928901e-06,0.007159625370138709,1.0017998541313574e-06,5.715171604e-05,7.0553306296654495e-06,0.0002923709504194199,0.2915155718793,0.0,5.844494004e-05,1.8340232457961477e-10,0.0
5.1399999999999996e-05,2.0553719007245797e-08,2.140495e-08,0.98117240081936,2.483421311e-05,0.00051934934829,0.0001470696304183117,2.32713486e-06,0.00202038366329,1.0603069572816217e-06,0.01614299367882,8.404020109458847e-06,0.007159625370138709,1.019847125866745e-06,5.819192059e-05,7.182103012831408e-06,0.0002921494538787596,0.2915155718793,0.0,5.949781673e-05,1.8345023344204803e-10,0.0
5.15e-05,2.0563994211330296e-08,2.140993e-08,0.98117240081936,2.528004515e-05,0.00052872030054,0.00014697497960167782,2.32829824e-06,0.00201882565148,1.0795928553170222e-06,0.01613260439906,8.555659215992976e-06,0.007159625370138709,1.0382031187120597e-06,5.925037205e-05,7.311038510949181e-06,0.0002919241638471193,0.2915155718793,0.0,6.056870419e-05,1.8349291432485977e-10,0.0
5.16e-05,2.057318596952003e-08,2.141442e-08,0.98117240081936,2.573346988e-05,0.00053825175675,0.0001468787056103418,2.32933895e-06,0.0020172410055,1.099216600567897e-06,0.01612203695268,8.70989556947067e-06,0.007159625370138709,1.0568725421341907e-06,6.032736529e-05,7.442169829867997e-06,0.00029169502248844575,0.2915155718793,0.0,6.165787717e-05,1.8353139568305754e-10,0.0
5.1699999999999996e-05,2.058133120040831e-08,2.141854e-08,0.98117240081936,2.619460159e-05,0.00054794616002,0.0001467807835375696,2.33026117e-06,0.00201562932106,1.1191836359701552e-06,0.01611128860581,8.86676870370784e-06,0.007159625370138709,1.0758601570227769e-06,6.142319903e-05,7.575530022479436e-06,0.00029146197134200945,0.2915155718793,0.0,6.276561342e-05,1.835667059716488e-10,0.0
5.18e-05,2.0588466557622447e-08,2.142241e-08,0.98117240081936,2.666355572e-05,0.00055780597975,0.0001466811882036786,2.33106905e-06,0.00201399018961,1.1394994742456098e-06,0.01610035659462,9.026318578102385e-06,0.007159625370138709,1.0951707750045705e-06,6.253817582e-05,7.711152474257322e-06,0.0002912249513310808,0.2915155718793,0.0,6.389219365e-05,1.8359987364564106e-10,0.0
5.1899999999999994e-05,2.0594628164857805e-08,2.142617e-08,0.98117240081936,2.714044889e-05,0.00056783371147,0.0001465798941570399,2.33176668e-06,0.00201232319833,1.160169699359643e-06,0.01608923812543,9.18858557488329e-06,0.007159625370138709,1.1148092587862562e-06,6.367260212e-05,7.849070911933793e-06,0.0002909839027614841,0.2915155718793,0.0,6.503790155e-05,1.8363209856920976e-10,0.0
5.2e-05,2.0599852057487744e-08,2.142994e-08,0.98117240081936,2.762539884e-05,0.00057803187673,0.0001464768756753536,2.33235814e-06,0.00201062793016,1.1811999656101655e-06,0.01607793037485,9.353610497330611e-06,0.007159625370138709,1.1347805209545868e-06,6.482678825e-05,7.989319386147174e-06,0.0002907387653259353,0.2915155718793,0.0,6.620302372e-05,1.8366440919736245e-10,0.0
5.21e-05,2.0604173564309677e-08,2.143386e-08,0.98117240081936,2.811852449e-05,0.0005884030229,0.00014637210676792667,2.33284743e-06,0.00200890396384,1.2025959983564489e-06,0.01606643049003,9.521434566539125e-06,0.007159625370138709,1.1550895236335647e-06,6.600104843e-05,8.131932288794098e-06,0.00029048947810982647,0.2915155718793,0.0,6.738784965e-05,1.836980053942745e-10,0.0
5.2199999999999995e-05,2.0607627395867077e-08,2.143808e-08,0.98117240081936,2.861994585e-05,0.00059894972297,0.00014626556117658358,2.33323848e-06,0.00200715087396,1.2243635942013363e-06,0.01605473558876,9.69209941818195e-06,0.007159625370138709,1.1757412789986684e-06,6.719570079e-05,8.276944327001337e-06,0.00029023597959845543,0.2915155718793,0.0,6.859267175e-05,1.8373417272870533e-10,0.0
5.23e-05,2.061024773277143e-08,2.144272e-08,0.98117240081936,2.912978407e-05,0.00060967457534,0.00014615721237839986,2.33353516e-06,0.00200536823097,1.2465086211734498e-06,0.01604284275977,9.865647099112377e-06,0.007159625370138709,1.1967408473913535e-06,6.841106738e-05,8.424390537585885e-06,0.0002899782076784721,0.2915155718793,0.0,6.981778524e-05,1.8377393965566247e-10,0.0
5.24e-05,2.061206778409232e-08,2.144793e-08,0.98117240081936,2.964816136e-05,0.00062058020358,0.00014604703358779726,2.33374123e-06,0.00200355560127,1.2690370181805648e-06,0.01603074906296,1.0042120063480216e-05,0.007159625370138709,1.2180933376618698e-06,6.964747414e-05,8.574306263918815e-06,0.0002897160996508923,0.2915155718793,0.0,7.106348817e-05,1.8381859174390525e-10,0.0
5.2499999999999995e-05,2.061312022896734e-08,2.145386e-08,0.98117240081936,3.017520106e-05,0.00063166925615,0.0001459349977590036,2.33386039e-06,0.0020017125472,1.291954795920653e-06,0.01601845152967,1.0221561168200905e-05,0.007159625370138709,1.2398039059693973e-06,7.090525095e-05,8.726727176169405e-06,0.0002894495922296519,0.2915155718793,0.0,7.233008135e-05,1.8386941456219317e-10,0.0
5.26e-05,2.06134365983482e-08,2.146067e-08,0.98117240081936,3.071102753e-05,0.00064294440613,0.00014582107758878598,2.33389621e-06,0.00199983862713,1.3152680370640915e-06,0.01600594716298,1.0404013668586391e-05,0.007159625370138709,1.2618777557820467e-06,7.218473164e-05,8.881689239492933e-06,0.0002891786215546211,0.2915155718793,0.0,7.361786835e-05,1.839277793838695e-10,0.0
5.27e-05,2.0613047628288653e-08,2.146849e-08,0.98117240081936,3.125576621e-05,0.00065440835084,0.0001457052455196393,2.33385217e-06,0.00199793339554,1.3389828949782017e-06,0.01599323293806,1.058952121219607e-05,0.007159625370138709,1.2843201363341762e-06,7.348625392e-05,9.039228731382789e-06,0.000288903123203172,0.2915155718793,0.0,7.492715541e-05,1.839948003685257e-10,0.0
5.2799999999999996e-05,2.061198308330051e-08,2.147749e-08,0.98117240081936,3.180954354e-05,0.00066606381155,0.0001455874737430661,2.33373164e-06,0.00199599640302,1.3631055950027105e-06,0.01598030580253,1.0778127834144021e-05,0.007159625370138709,1.3071363422835738e-06,7.481015945e-05,9.199382218534319e-06,0.00028862303219017913,0.2915155718793,0.0,7.625825142e-05,1.8407193449408908e-10,0.0
5.29e-05,2.061027166803168e-08,2.148782e-08,0.98117240081936,3.237248697e-05,0.0006779135331,0.00014546773420303854,2.33353787e-06,0.00199402719638,1.3876424337209154e-06,0.01596716267684,1.0969877950949945e-05,0.007159625370138709,1.3303317125115927e-06,7.61567938e-05,9.362186559736842e-06,0.0002883382829839251,0.2915155718793,0.0,7.761146785e-05,1.841604673293191e-10,0.0
5.3e-05,2.060794102726614e-08,2.149964e-08,0.98117240081936,3.294472494e-05,0.00068996028344,0.00014534599860000692,2.33327399e-06,0.00199202531873,1.4125997791418928e-06,0.01595380045471,1.1164816353095504e-05,0.007159625370138709,1.3539116297803325e-06,7.752650646e-05,9.527678900089619e-06,0.00028804880951766905,0.2915155718793,0.0,7.898711873e-05,1.84261770147559e-10,0.0
5.3099999999999996e-05,2.0605017745923938e-08,2.15131e-08,0.98117240081936,3.352638683e-05,0.00070220685325,0.0001452222383947262,2.33294301e-06,0.00198999030951,1.43798407051829e-06,0.01594021600355,1.1362988198875238e-05,0.007159625370138709,1.3778815190185496e-06,7.891965083e-05,9.695896656541748e-06,0.00028775454519398456,0.2915155718793,0.0,8.038552055e-05,1.8437712851756832e-10,0.0
5.32e-05,2.0601527084095234e-08,2.152838e-08,0.98117240081936,3.411760297e-05,0.00071465605545,0.00014509642481335755,2.33254779e-06,0.00198792170463,1.46380181761749e-06,0.01592640616502,1.156443900646747e-05,0.007159625370138709,1.4022468466360173e-06,8.033658418e-05,9.86687752078418e-06,0.00028745542290500365,0.2915155718793,0.0,8.180699222e-05,1.8450808512185817e-10,0.0
5.3299999999999995e-05,2.0597493330328252e-08,2.154562e-08,0.98117240081936,3.471850457e-05,0.00072731072468,0.00014496852885147727,2.33209108e-06,0.00198581903652,1.49005960108603e-06,0.01591236775547,1.176921464551975e-05,0.007159625370138709,1.4270131196664827e-06,8.177766767e-05,1.0040659439005596e-05,0.000287151375039647,0.2915155718793,0.0,8.325185502e-05,1.846558398246041e-10,0.0
5.34e-05,2.05929396249853e-08,2.1565e-08,0.98117240081936,3.532922373e-05,0.00074017371678,0.0001448385212799074,2.3315755e-06,0.00198368183423,1.5167640722673907e-06,0.01589809756658,1.1977361328734318e-05,0.007159625370138709,1.4521858835393463e-06,8.324326634e-05,1.021728061478441e-05,0.00028684233349808396,0.2915155718793,0.0,8.472043247e-05,1.8482193530831728e-10,0.0
5.35e-05,2.0587887871920773e-08,2.158668e-08,0.98117240081936,3.594989337e-05,0.00075324790826,0.00014470637264954393,2.33100353e-06,0.00198150962354,1.5439219519265383e-06,0.01588359236589,1.2188925603291725e-05,0.007159625370138709,1.4777707220796626e-06,8.473374904e-05,1.0396779488844646e-05,0.00028652822970763863,0.2915155718793,0.0,8.621305033e-05,1.8500774284634113e-10,0.0
5.3599999999999995e-05,2.0582358738481162e-08,2.161082e-08,0.98117240081936,3.658064724e-05,0.00076653619563,0.00014457205329737016,2.33037751e-06,0.00197930192704,1.5715400307965488e-06,0.01586884889746,1.2403954340009016e-05,0.007159625370138709,1.5037732554512288e-06,8.624948846e-05,1.0579194741947952e-05,0.0002862089946343582,0.2915155718793,0.0,8.773003648e-05,1.8521463371201898e-10,0.0
5.37e-05,2.0576371743827033e-08,2.16376e-08,0.98117240081936,3.722161985e-05,0.00078004149479,0.0001444355333526515,2.32969965e-06,0.0019770582643,1.5996251686675654e-06,0.01585386388255,1.2622494723468823e-05,0.007159625370138709,1.530199138442495e-06,8.779086108e-05,1.0764565274649459e-05,0.00028588455880759463,0.2915155718793,0.0,8.927172082e-05,1.8544415058786207e-10,0.0
5.38e-05,2.056994525893305e-08,2.166717e-08,0.98117240081936,3.787294646e-05,0.00079376674037,0.00014429678274340384,2.32897203e-06,0.0019747781519,1.6281842940223813e-06,0.01583863402033,1.284459424133935e-05,0.007159625370138709,1.5570540597809256e-06,8.935824715e-05,1.0952930204405764e-05,0.00028555485232434303,0.2915155718793,0.0,9.083843523e-05,1.8569757904262986e-10,0.0
5.3899999999999996e-05,2.0563096594909945e-08,2.16997e-08,0.98117240081936,3.853476301e-05,0.00080771488499,0.0001441557712030444,2.32819661e-06,0.00197246110363,1.6572244033076048e-06,0.01582315598861,1.3070300672399825e-05,0.007159625370138709,1.5843437399046818e-06,9.095203065e-05,1.1144328845330798e-05,0.000285219804878162,0.2915155718793,0.0,9.243051344e-05,1.8597637605424957e-10,0.0
5.4e-05,2.0555841561394556e-08,2.173537e-08,0.98117240081936,3.920720611e-05,0.00082188889852,0.00014401246827795315,2.32737518e-06,0.00197010663058,1.6867525603870345e-06,0.01580742644467,1.3299662074565959e-05,0.007159625370138709,1.6120739294199382e-06,9.257259926e-05,1.1338800705303804e-05,0.00028487934577218723,0.2915155718793,0.0,9.404829094e-05,1.8628208430523258e-10,0.0
5.41e-05,2.054819526144779e-08,2.177434e-08,0.98117240081936,3.989041299e-05,0.00083629176728,0.00014386684333476133,2.32650945e-06,0.0019677142413,1.716775895812823e-06,0.01579144202606,1.3532726771944472e-05,0.007159625370138709,1.6402504077296092e-06,9.422034432e-05,1.1536385471509233e-05,0.00028453340394226804,0.2915155718793,0.0,9.56921049e-05,1.866160750689221e-10,0.0
5.4199999999999996e-05,2.054017129665664e-08,2.181677e-08,0.98117240081936,4.058452145e-05,0.0008509264932,0.0001437188655687329,2.32560096e-06,0.00196528344191,1.7473016060966446e-06,0.01577519935152,1.376954334124037e-05,0.007159625370138709,1.6688789806336215e-06,9.589566079e-05,1.1737122995976652e-05,0.0002841819079728733,0.2915155718793,0.0,9.736229403e-05,1.8697971961866157e-10,0.0
5.43e-05,2.053178256203217e-08,2.186283e-08,0.98117240081936,4.128966979e-05,0.00086579609296,0.00014356850401187293,2.32465117e-06,0.0019628137363,1.7783369531630673e-06,0.01575869502187,1.4010160597840576e-05,0.007159625370138709,1.6979654787862315e-06,9.759894722e-05,1.1941053275336614e-05,0.00028382478612601196,0.2915155718793,0.0,9.905919849e-05,1.8737447493237832e-10,0.0
5.4399999999999994e-05,2.052304053943354e-08,2.19127e-08,0.98117240081936,4.200599683e-05,0.00088090359706,0.0001434157275421292,2.32366138e-06,0.00196030462625,1.8098892625274688e-06,0.01574192562102,1.4254627580764825e-05,0.007159625370138709,1.7275157552962954e-06,9.933060565e-05,1.2148216456604676e-05,0.00028346196635858445,0.2915155718793,0.0,0.00010078315975,1.8780188369258354e-10,0.0
5.4499999999999997e-05,2.051395600414396e-08,2.196653e-08,0.98117240081936,4.273364179e-05,0.00089625204884,0.0001432605048923201,2.32263281e-06,0.0019577556116,1.8419659234782435e-06,0.01572488771695,1.4502993536807489e-05,0.007159625370138709,1.757535684184589e-06,0.00010109104162,1.2358652802477187e-05,0.00028309337634696563,0.2915155718793,0.0,0.0001025345205,1.8826323146803664e-10,0.0
5.46e-05,2.0504538406616736e-08,2.202449e-08,0.98117240081936,4.347274425e-05,0.00091184450352,0.00014310280466042988,2.32156653e-06,0.00195516619044,1.8745743870725073e-06,0.01570757786284,1.4755307905003006e-05,0.007159625370138709,1.7880311578126687e-06,0.00010288066406,1.2572402679763196e-05,0.0002827189435144787,0.2915155718793,0.0,0.0001043136245,1.88759975236665e-10,0.0
5.4699999999999995e-05,2.0494796490729237e-08,2.208674e-08,0.98117240081936,4.422344414e-05,0.00092768402708,0.00014294259531917418,2.32046353e-06,0.00195253585928,1.9077221659538915e-06,0.01568999259812,1.501162029850226e-05,0.007159625370138709,1.8190080846545525e-06,0.00010469988528,1.2789506556492437e-05,0.00028233859505597697,0.2915155718793,0.0,0.00010612081645,1.8929348627181192e-10,0.0
5.48e-05,2.048473811713888e-08,2.215345e-08,0.98117240081936,4.498588163e-05,0.00094377369522,0.00014277984522711505,2.3193247e-06,0.00194986411325,1.9414168321660352e-06,0.01567212844969,1.5271980487743463e-05,0.007159625370138709,1.8504723867255827e-06,0.00010654912085,1.301000497010312e-05,0.00028195225796676484,0.2915155718793,0.0,0.00010795644184,1.8986522155140466e-10,0.0
5.49e-05,2.0474369998317178e-08,2.222478e-08,0.98117240081936,4.576019709e-05,0.00096011659216,0.0001426145226397755,2.3181508e-06,0.00194715044627,1.975666016423756e-06,0.01565398193314,1.5536438381033973e-05,0.007159625370138709,1.8824299976969256e-06,0.00010842878956,1.323393851587384e-05,0.0002815598590671792,0.2915155718793,0.0,0.00010982084684,1.9047655234878665e-10,0.0
5.4999999999999995e-05,2.046369822848168e-08,2.230088e-08,0.98117240081936,4.654653104e-05,0.00097671580949,0.00014244659572075437,2.31694252e-06,0.0019443943513,2.0104774068375856e-06,0.01563554955397,1.5805044005941203e-05,0.007159625370138709,1.9148868592959774e-06,0.00011033931335,1.346134783246348e-05,0.0002811613250387401,0.2915155718793,0.0,0.00011171437809,1.911287642327172e-10,0.0
5.51e-05,2.0452728106952012e-08,2.238193e-08,0.98117240081936,4.734502405e-05,0.00099357444489,0.00014227603255475408,2.31570046e-06,0.00194159532049,2.0458587472738933e-06,0.01561682780902,1.6077847488579872e-05,0.007159625370138709,1.947848919420865e-06,0.00011228111722,1.3692273572991033e-05,0.0002807565824458408,0.2915155718793,0.0,0.00011363738259,1.9182339988570764e-10,0.0
5.52e-05,2.0441463961505843e-08,2.246806e-08,0.98117240081936,4.815581672e-05,0.00101069560084,0.0001421028011593332,2.31442511e-06,0.00193875284546,2.081817835532801e-06,0.01559781318776,1.6354899032737456e-05,0.007159625370138709,1.9813221295693083e-06,0.00011425462913,1.3926756399251544e-05,0.0002803455577762361,0.2915155718793,0.0,0.00011559020755,1.9256157346734945e-10,0.0
5.5299999999999996e-05,2.0429909678310892e-08,2.255945e-08,0.98117240081936,4.897904958e-05,0.00102808238329,0.0001419268694985721,2.31311691e-06,0.00193586641752,2.1183625226193464e-06,0.01557850217379,1.6636248898352376e-05,0.007159625370138709,2.0153124407247987e-06,0.00011626027996,1.416483695279592e-05,0.0002799281774728544,0.2915155718793,0.0,0.00011757320015,1.933448276601539e-10,0.0
5.54e-05,2.0418068260314943e-08,2.265624e-08,0.98117240081936,4.981486302e-05,0.00104573790024,0.0001417482054963741,2.3117762e-06,0.00193293552787,2.1555007096459387e-06,0.0155588912463,1.6921947378535775e-05,0.007159625370138709,2.0498258014710987e-06,0.00011829850334,1.4406555834686799e-05,0.0002795043679627181,0.2915155718793,0.0,0.00011958670743,1.9417436232829634e-10,0.0
5.55e-05,2.0405942180533812e-08,2.275858e-08,0.98117240081936,5.066339721e-05,0.00106366526029,0.0001415667770510423,2.31040326e-06,0.0019299596679,2.1932403476501507e-06,0.01553897688167,1.72120447761079e-05,0.007159625370138709,2.0848681543926527e-06,0.00012036973564,1.4651953582362383e-05,0.0002790740557003236,0.2915155718793,0.0,0.00012163107608,1.950514630405362e-10,0.0
5.5599999999999996e-05,2.039353338205136e-08,2.286663e-08,0.98117240081936,5.152479205e-05,0.00108186757116,0.00014138255204958276,2.30899831e-06,0.00192693832941,2.231589434314958e-06,0.01551875555504,1.7506591379648995e-05,0.007159625370138709,2.120445432989216e-06,0.00012247441579,1.490107065517635e-05,0.0002786371671994539,0.2915155718793,0.0,0.00012370665226,1.9597750107021688e-10,0.0
5.57e-05,2.0380842924731506e-08,2.298052e-08,0.98117240081936,5.239918706e-05,0.00110034793808,0.00014119549838328347,2.30756147e-06,0.0019238710049,2.270556012693287e-06,0.01549822374202,1.780563743744656e-05,0.007159625370138709,2.156563557904858e-06,0.00012461298521,1.5153947402585631e-05,0.0002781936290751126,0.2915155718793,0.0,0.00012581378138,1.9695359057692983e-10,0.0
5.5799999999999994e-05,2.0367871780116182e-08,2.310042e-08,0.98117240081936,5.328672131e-05,0.00111910946223,0.00014100558396338433,2.30609285e-06,0.00192075718782,2.310148168839296e-06,0.01547737792041,1.81092331322517e-05,0.007159625370138709,2.193228434014005e-06,0.00012678588768,1.541062404390628e-05,0.00027774336807967427,0.2915155718793,0.0,0.00012795280793,1.979811885386023e-10,0.0
5.59e-05,2.0354620124849375e-08,2.322644e-08,0.98117240081936,5.418753334e-05,0.00113815523903,0.00014081277673747578,2.30459247e-06,0.00191759637288,2.350374029804083e-06,0.015456214572,1.841742855360821e-05,0.007159625370138709,2.230445946650436e-06,0.00012899356923,1.5671140645177314e-05,0.0002772863111477106,0.2915155718793,0.0,0.00013012407526,1.9906123770565792e-10,0.0
5.6e-05,2.0341087782287097e-08,2.335875e-08,0.98117240081936,5.510176105e-05,0.00115748835644,0.00014061704470644427,2.30306031e-06,0.00191438805632,2.3912417610847662e-06,0.01543473018443,1.873027367034347e-05,0.007159625370138709,2.268221957493468e-06,0.000131236478,1.59355370873485e-05,0.00027682238543503293,0.2915155718793,0.0,0.00013232792534,2.0019519505602395e-10,0.0
5.6099999999999995e-05,2.032727413417539e-08,2.349746e-08,0.98117240081936,5.602954165e-05,0.00117711189315,0.00014041835594205557,2.3014963e-06,0.00191113173626,2.432759564620186e-06,0.01541292125312,1.9047818301279364e-05,0.007159625370138709,2.3065623013111758e-06,0.00013351506413,1.6203853051820243e-05,0.0002763515183693023,0.2915155718793,0.0,0.00013456469857,2.0138400334012395e-10,0.0
5.62e-05,2.031317820897233e-08,2.364273e-08,0.98117240081936,5.697101151e-05,0.00119702891678,0.00014021667860499297,2.29990033e-06,0.00190782691293,2.4749356755111545e-06,0.01539078428325,1.937011208610495e-05,0.007159625370138709,2.345472781503758e-06,0.00013582977958,1.6476127977063327e-05,0.00027587363768328795,0.2915155718793,0.0,0.00013683473352,2.0262903383130127e-10,0.0
5.63e-05,2.0298798681848013e-08,2.379467e-08,0.98117240081936,5.792630612e-05,0.00121724248193,0.00014001198096362538,2.29827225e-06,0.0019044730891,2.517778360198364e-06,0.01536831579182,1.969720445382195e-05,0.007159625370138709,2.3849591665039435e-06,0.00013818107803,1.6752401047050788e-05,0.0002753886714770454,0.2915155718793,0.0,0.00013913836672,2.039312292799795e-10,0.0
5.6399999999999995e-05,2.0284133963006555e-08,2.395341e-08,0.98117240081936,5.889555994e-05,0.00123775562827,0.0001398042314130475,2.29661188e-06,0.00190106977031,2.561295913364844e-06,0.01534551230974,2.002914459183743e-05,0.007159625370138709,2.4250271849775315e-06,0.00014056941471,1.703271114787767e-05,0.00027489654825117515,0.2915155718793,0.0,0.00014147593238,2.0529170384575007e-10,0.0
5.65e-05,2.026918184439811e-08,2.411909e-08,0.98117240081936,5.987890633e-05,0.00125857137851,0.0001395933984953055,2.29491897e-06,0.00189761646528,2.6054966548384125e-06,0.01532237038405,2.0365981413114715e-05,0.007159625370138709,2.4656825220523952e-06,0.00014299524623,1.731709684751685e-05,0.00027439719696610863,0.2915155718793,0.0,0.00014384776217,2.0671165739278842e-10,0.0
5.66e-05,2.025394029461684e-08,2.429181e-08,0.98117240081936,6.087647746e-05,0.00127969273632,0.00013937945091962187,2.29319329e-06,0.00189411268624,2.6503889268585504e-06,0.01529888658014,2.0707763522515185e-05,0.007159625370138709,2.5069308143476124e-06,0.00014545903043,1.760559636979089e-05,0.0002738905470898267,0.2915155718793,0.0,0.00014625418493,2.0819194696693413e-10,0.0
